product_id,project_id,project_name,product_name,row_number,duplicate_number,group_size,action
6791,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: лого 2 цвета+выкрас в пантон чемодана, колёсиков, фурнитуры (фабрика предупредает, что из-за разных материалов, цвет может немного отличаться)",8,1,2,KEEP
6792,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: лого 2 цвета+выкрас в пантон чемодана, колёсиков, фурнитуры (фабрика предупредает, что из-за разных материалов, цвет может немного отличаться)",10,2,2,DELETE
6818,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: печать цифровая 4+0,65,1,4,KEEP
6826,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: печать цифровая 4+0,84,2,4,DELETE
6832,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: печать цифровая 4+0,99,3,4,DELETE
6838,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: печать цифровая 4+0,112,4,4,DELETE
6817,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: печать цифровая 4+0 (СMYK),",62,1,4,KEEP
6825,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: печать цифровая 4+0 (СMYK),",81,2,4,DELETE
6831,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: печать цифровая 4+0 (СMYK),",96,3,4,DELETE
6837,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: печать цифровая 4+0 (СMYK),",110,4,4,DELETE
6821,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента, посчитано обычное металлическое колечко как на фото слева, также есть разные виды карабинов (см доп фото)",71,1,4,KEEP
6829,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента, посчитано обычное металлическое колечко как на фото слева, также есть разные виды карабинов (см доп фото)",90,2,4,DELETE
6835,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента, посчитано обычное металлическое колечко как на фото слева, также есть разные виды карабинов (см доп фото)",105,3,4,DELETE
6841,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента, посчитано обычное металлическое колечко как на фото слева, также есть разные виды карабинов (см доп фото)",118,4,4,DELETE
6819,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента,  с нанесением лого",67,1,4,KEEP
6827,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента,  с нанесением лого",86,2,4,DELETE
6833,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента,  с нанесением лого",101,3,4,DELETE
6839,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента,  с нанесением лого",114,4,4,DELETE
6820,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента,  с нанесением лого, варианты нанесения: вышивка, многоцветная печать (учтено в стоимости)",69,1,4,KEEP
6828,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента,  с нанесением лого, варианты нанесения: вышивка, многоцветная печать (учтено в стоимости)",88,2,4,DELETE
6834,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента,  с нанесением лого, варианты нанесения: вышивка, многоцветная печать (учтено в стоимости)",103,3,4,DELETE
6840,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: по макету клиента,  с нанесением лого, варианты нанесения: вышивка, многоцветная печать (учтено в стоимости)",116,4,4,DELETE
6789,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,4,1,2,KEEP
6790,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,6,2,2,DELETE
6793,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,12,1,2,KEEP
6794,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,14,2,2,DELETE
6797,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,20,1,2,KEEP
6798,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,22,2,2,DELETE
6801,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,28,1,2,KEEP
6802,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,30,2,2,DELETE
6805,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,36,1,2,KEEP
6806,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,38,2,2,DELETE
6809,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,44,1,2,KEEP
6810,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,46,2,2,DELETE
6813,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,52,1,2,KEEP
6814,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: сток,54,2,2,DELETE
6932,2890,[Просчет-РФ] Re: Алина Мегамайнд,толстовка,29,1,2,KEEP
6933,2890,[Просчет-РФ] Re: Алина Мегамайнд,толстовка,32,2,2,DELETE
6928,2890,[Просчет-РФ] Re: Алина Мегамайнд,футболка,17,1,2,KEEP
6930,2890,[Просчет-РФ] Re: Алина Мегамайнд,футболка,23,2,2,DELETE
15470,2903,[Просчет-РФ] Дарья Гончарова / 28-01-2025,Наушники,11,1,4,KEEP
15471,2903,[Просчет-РФ] Дарья Гончарова / 28-01-2025,Наушники,13,2,4,DELETE
15472,2903,[Просчет-РФ] Дарья Гончарова / 28-01-2025,Наушники,15,3,4,DELETE
15474,2903,[Просчет-РФ] Дарья Гончарова / 28-01-2025,Наушники,18,4,4,DELETE
7154,2916,[Просчет] Ольга Стародубцева Иллан / фоторамка/проекторы/зонт_50_ПКВС_КГИ_ММ 13-01-2025,Дизайн: нанесение лого,29,1,6,KEEP
7157,2916,[Просчет] Ольга Стародубцева Иллан / фоторамка/проекторы/зонт_50_ПКВС_КГИ_ММ 13-01-2025,Дизайн: нанесение лого,33,2,6,DELETE
7159,2916,[Просчет] Ольга Стародубцева Иллан / фоторамка/проекторы/зонт_50_ПКВС_КГИ_ММ 13-01-2025,Дизайн: нанесение лого,35,3,6,DELETE
7161,2916,[Просчет] Ольга Стародубцева Иллан / фоторамка/проекторы/зонт_50_ПКВС_КГИ_ММ 13-01-2025,Дизайн: нанесение лого,37,4,6,DELETE
7166,2916,[Просчет] Ольга Стародубцева Иллан / фоторамка/проекторы/зонт_50_ПКВС_КГИ_ММ 13-01-2025,Дизайн: нанесение лого,43,5,6,DELETE
7168,2916,[Просчет] Ольга Стародубцева Иллан / фоторамка/проекторы/зонт_50_ПКВС_КГИ_ММ 13-01-2025,Дизайн: нанесение лого,45,6,6,DELETE
7146,2916,[Просчет] Ольга Стародубцева Иллан / фоторамка/проекторы/зонт_50_ПКВС_КГИ_ММ 13-01-2025,Дизайн: нанесение логотипа,14,1,2,KEEP
7148,2916,[Просчет] Ольга Стародубцева Иллан / фоторамка/проекторы/зонт_50_ПКВС_КГИ_ММ 13-01-2025,Дизайн: нанесение логотипа,18,2,2,DELETE
7220,2938,[Просчет-РФ] Ксения Щербакова Иллан / Напульсник - 500 шт подборка 17-01-2025,"Дизайн: печать лого, 2 цвета, термотрансфер",14,1,2,KEEP
7222,2938,[Просчет-РФ] Ксения Щербакова Иллан / Напульсник - 500 шт подборка 17-01-2025,"Дизайн: печать лого, 2 цвета, термотрансфер",16,2,2,DELETE
7258,2951,[Просчет-РФ] Fwd: Re: Просчет / Тираж / 1 мая 2025 года,Дизайн: нанесение логотипа односторонней цифровой печатью,24,1,2,KEEP
7259,2951,[Просчет-РФ] Fwd: Re: Просчет / Тираж / 1 мая 2025 года,Дизайн: нанесение логотипа односторонней цифровой печатью,26,2,2,DELETE
7254,2951,[Просчет-РФ] Fwd: Re: Просчет / Тираж / 1 мая 2025 года,Дизайн: нанесение логотипа УФ печатью,16,1,2,KEEP
7255,2951,[Просчет-РФ] Fwd: Re: Просчет / Тираж / 1 мая 2025 года,Дизайн: нанесение логотипа УФ печатью,18,2,2,DELETE
7281,2961,[Просчет] ООО Кастомлаб / Вешалки 24-12-2024,Дизайн: золотой цвет,10,1,2,KEEP
7283,2961,[Просчет] ООО Кастомлаб / Вешалки 24-12-2024,Дизайн: золотой цвет,14,2,2,DELETE
7310,2968,"[Просчет-РФ] Анастасия Ильина Иллан / ГПБ кармашки - 3000, 5000 шт 27-11-2024","Дизайн: по визуалу клиента, нанесение уф печать",15,1,2,KEEP
7311,2968,"[Просчет-РФ] Анастасия Ильина Иллан / ГПБ кармашки - 3000, 5000 шт 27-11-2024","Дизайн: по визуалу клиента, нанесение уф печать",17,2,2,DELETE
7302,2968,"[Просчет-РФ] Анастасия Ильина Иллан / ГПБ кармашки - 3000, 5000 шт 27-11-2024",Дизайн: поменять цвет по запросу клиента+нанесение лого УФ-печатью,6,1,4,KEEP
