ID,Название,Ошибок_x10,Всего,%,URL
2986,[Просчет] Настя Иллан С7 / маски для сна,6,6,100.0%,https://docs.google.com/spreadsheets/d/19nHcXBq9g180gd22kfI1Z20dyChHbgqgiAbbZko4Dbk
3130,[Просчет] ООО Хэдкорн / Ремувка 25-09-2024,6,6,100.0%,https://docs.google.com/spreadsheets/d/1rDVf9XhMfmEI0lMWa8m3Hb5q5dFAhWpA6tggtNqwb6k
2574,[Просчет-РФ] запрос рюкзак -переноска,6,6,100.0%,https://docs.google.com/spreadsheets/d/109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E
1026,[Просчет] Екатерина Елагина / Расчет _косметичка Liquid_ ПСБ СПОРТ_3000/5000/10000 шт_ПСБ_КГИ_ММ 26-02-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/1QXWdaJm-PIuAmMoGd-177HV5J2vnoftO5X8kMztte5Q
816,[Просчет] Евгения Кичко Глоракс / Рюкзаки глоракс 05-03-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/1zQZY_XKBpzqthI_rnwWVu-dSZtuoeMfimbcy2A7HmSE
619,"[Просчет] ООО ""КГИ"" / Музей Московского Кремля. Колокольчики-фарфор, хрусталь. Китай. 05-06-2025",6,12,50.0%,https://docs.google.com/spreadsheets/d/1jWM7V7TL3kgwKfxys4kiPq_p6n79K3df7NayG3Po5Nc
1230,[Просчет-РФ] Каталоги,6,6,100.0%,https://docs.google.com/spreadsheets/d/1FasUGbjZ8xuDZeMC4TFcMT2xhd27ck2hWQCSasyQV0M
1595,[Просчет] Екатерина Майорова / просчет чайных пар 29-08-2024,6,6,100.0%,https://docs.google.com/spreadsheets/d/1R4-00jkNF8FJPmAk9hkqvL2oEPEb3ukYvGaEQRChVxc
2671,[Просчет-РФ] 000005092/ кардхолдер тендер Самсунг,6,6,100.0%,https://docs.google.com/spreadsheets/d/1Mg33-mlbsgEcoWVhismtAcdPfVjaXlJu3QuUZsLNs0M
792,[Просчет] Екатерина Майорова / просчет кофейных пар 03-03-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/1otZxNmGspjyClN99-BQVmKpdegv1XZ4nxKENbNHhjlc
2467,[Просчет-РФ] Юлия chydo / Кроксы - 5000 шт 18-04-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/1K-z8ZXxvQmn1F4Yt4W5SPEio0rAnwcqba5gi953c7Qo
2473,[Просчет] Дарья Ельницкая / Расчет_сувенирная продукция для ОРС_от 100 шт_ПСБ_КГИ - МЕГАМАЙНД 21-04-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/1RN5GxDyZ1OOriR-CntESpYrH3S7gCmO6qR9daOaX5js
552,[Просчет-РФ] Рюкзаки РН-ВАНКОР_7500 шт_КГИ,6,6,100.0%,https://docs.google.com/spreadsheets/d/1kPaoRzVkOMfF_paLbKu4HkWcAA2MBtfzWq_6jJU8v7k
1423,[Просчет] Павел Озеров / Визитки с определением уровня стресса - 1000 шт 10-09-2024,6,8,75.0%,https://docs.google.com/spreadsheets/d/1wwrd81z-qS3fwE_VLrW4GLZM0LDVwQqCdNCSCc9gago
2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",6,6,100.0%,https://docs.google.com/spreadsheets/d/1sMLL95WqxmR2vhW1MHcTAH0VQKIa1AvQP5c6fuH8xPk
426,[Просчет-РФ] 79779040266 / 05-06-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/18mCRfsNMhKGX8nCOxd4Taa4NzJ4LBbC4WE6KMDzSw-c
624,"[Просчет] ООО ""КГИ"" / Расчет (Универсальная позиция)_мерч для амбассадоров в серебре_Т1_КГИ_ММ 26-05-2025",6,6,100.0%,https://docs.google.com/spreadsheets/d/1i47tLh-6JfM7mEYfH9eW-DGURTieqGVnU2BYEcRL0Jk
2260,[Просчет] Иллан / Внутренние расчеты для ТМ 25-07-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/1013hMu2fJHivs_o4R4ntNHFhXlNJhXrnb7rP2Uju_mc
236,[Просчет] Таня Тихонова / Расчет (Универсальная позиция)_ручки/блокноты/ленты для бейджей/бейджы_3000_СБЕР_ОТВЕТ_ММ 08-07-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/13lCcZt3K5WUX3bHPDsW63ch-YHFxOVsr4qgyXGPOkcY
544,[Просчет-РФ] Ручка шаировая с логотипом 200 000 шт.,6,6,100.0%,https://docs.google.com/spreadsheets/d/1EAX-4rutmkSva8ixQ2d11b06EXqT5krhH_9-0AFje14
746,[Просчет] ООО Кастомлаб / Бейджи_ланъярды 14-04-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/1iWgVRFz_zLEuX8FIu45HclDGq8u8aF00QOeSLC5Hno4
1178,[Просчет] Анастасия Соловьева / Тату 13-11-2024,6,6,100.0%,https://docs.google.com/spreadsheets/d/1t_RRgW38ikJ9rQN7Ju7wqYCHThYtdxfMVfsJ9i2faD0
1144,[Просчет-РФ] Открывашки,6,6,100.0%,https://docs.google.com/spreadsheets/d/1IeFc1v05CMRamoWOZHz9tTYk8R9ogmUR_4oxTF3EJMY
2883,[Просчет-РФ] Татьяна Рыбалко / Сяоми позиции 24-01-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/1_-iqDKqofWbgFhcpSSQILRRXyASOsPD6UQL6BZJ6tOY
419,[Просчет-РФ] ретрактор,6,6,100.0%,https://docs.google.com/spreadsheets/d/1F8qZie9Xa2-27wqGvAqYuMeuXglZFq8Ubd9GJSqvI2I
1226,[Просчет] Полина Тарнополь / керамические кружки_(минимальный тираж)Тебойл_КГИ_ММ 20-11-2024,6,6,100.0%,https://docs.google.com/spreadsheets/d/1xrzvnCTlSvDPwNigD4qFF8q11r0zANOsrbUTxyh4gp0
838,[Просчет] Алиса Александрова / Брелок Иллан_КГИ_ММ 07-03-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/1HB0zlEFs0iFSWgQDhWjrhGA2HhjzmbbTd99gJtVG6cs
2689,[Просчет] Алиса Александрова / Ланъярд для телефона_Иллан_ММ 17-03-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/1j61JjUD06XEPeMLoSTBbx378e7XZUNZzG-ezjcvtlF0
839,"[Просчет-РФ] Ирины ТМГ / Термос, весы, маска, подушка - 500/1000 шт - 07.03.2025",6,6,100.0%,https://docs.google.com/spreadsheets/d/1Wyfjxa6UeRRkIPb3in3JB0ujj_2rpszX81m1Zv_dwO4
2264,"[Просчет] ООО ""КАСТОМЛАБ"" / Умный чемодан 25-07-2025",6,6,100.0%,https://docs.google.com/spreadsheets/d/1ZAM0MLS8xzPPmuJ5OKW9QrS4w8EHBVpyyfzOEKUMwZw
2502,[Просчет] Ксения Щербакова Иллан / Расчет (Универсальная позиция)_Антистресс_3000 шт_ВК_КГИ_ММ 23-04-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/1JK34ukqTBKXKv7wDoQ5gJntasI-G5dOKyw9X0yFhV_s
3146,[Просчет] Шнурок для телефона _оранжевый_330шт,6,6,100.0%,https://docs.google.com/spreadsheets/d/1jT_Fz9-TfuqckUCXA_vyZaaEt16aJqWeHajopDlIztQ
634,"[Просчет] ООО ""ХЭДКОРН"" / Брелок и коробка 25-06-2025",6,6,100.0%,https://docs.google.com/spreadsheets/d/1-N7_3cGsXKJhXCZh5n6PtEIK8oIewgx8ylUffMAh3iI
224,"[Просчет] ООО ""МК-ИНТЕРТРЕЙД"" / Термосы 09-07-2025",6,6,100.0%,https://docs.google.com/spreadsheets/d/1C4WQ4QJSu4Rb7ON0J9T6apfDHvnu_cdY-7raW4V2tVY
1157,[Просчет-РФ] поставка Брелоков с эмалями в бархатном мешочке с вышивкой,6,6,100.0%,https://docs.google.com/spreadsheets/d/12zcCfAcfQyKjnEICUg1zaQ175hyPCcrwqi3OcmmKBzo
1383,[Просчет] ООО МГМ / НГ Югория 04-09-2024,6,6,100.0%,https://docs.google.com/spreadsheets/d/1wyQ9nKWOa-yZLw_M8p5qP2EhX0lhK3MRtAp7RLfTM9w
379,[Просчет] Полина Вальницкая / Расчет (ежедневник)_Ежедневник_10000/15000/17000_Ингосстрах_КГИ_ММ 04-07-2025,6,6,100.0%,https://docs.google.com/spreadsheets/d/15H0FJ9ABsV4mKwu-76lKL00KU1dxdWS8s4WJfl2APho
2715,[Просчет] ООО Хэдкорн / Бутылка 19-03-2025,6,10,60.0%,https://docs.google.com/spreadsheets/d/1zFXC8KXOJhBV_2kBLFR16nLeKRA7rdCG-Y96UeCWyto
812,[Просчет-РФ] Бейджи,6,8,75.0%,https://docs.google.com/spreadsheets/d/1UNgaGcAspOhjE1zDJl3s2g5CKnCe521pvSly459CvbY
951,[Просчет-РФ] Запрос по продукции,5,5,100.0%,https://docs.google.com/spreadsheets/d/1bvsdR1s_6NtPUhwA8QezCaiF1JkkwPSsL9KJSPuuoJ0
1376,[Просчет] Екатерина Майорова / Икорницы - 1050 шт 04-09-2024,5,5,100.0%,https://docs.google.com/spreadsheets/d/1nXcOoRIsHP1tsbpJ8jz35AqD47pEJnF_H_JQBXufHpU
3006,[Просчет] шнурки брелоки поднос,5,5,100.0%,https://docs.google.com/spreadsheets/d/1AjhIaEQnRlK-MjYm4NZ9IlTfZvtlBa8OCQhOPVA9zd0
2720,[Просчет-РФ] Раменский деликатес. Термосумки / 20-03-2025,5,9,55.6%,https://docs.google.com/spreadsheets/d/1LNVECVbqEOUhekrR87esByggnqW8RaE4HSGZM2HQsFE
1305,[Просчет] Домодедово Аэропорт / 24-09-2024,5,5,100.0%,https://docs.google.com/spreadsheets/d/1jVWSGb_S50v9zWGL6jeFprB2dg62C5eCrtnNjVWz7QI
2621,"[Просчет-РФ] Лаура Гугкаева / Расчет (У-П)_Новогодний набор _Сумка, Ёлка фетр, Ледянка, Лампа_7700шт_Т2 Мобайл_КГИ_ММ 25-06-2025",5,5,100.0%,https://docs.google.com/spreadsheets/d/1tmTr8ARUwv0yy5OoeI4Q9q2Wt-NdbkKitzf-GtKisqM
729,[Просчет] Александр Эйнгорн / музыкальные шкатулочки 11-04-2025,5,5,100.0%,https://docs.google.com/spreadsheets/d/1fPIpY7lG-cgQnn_Gj2NvtTgEF82Wn-DfyDCh0p7xmDA
3112,[Просчет] Подушка-массажер,5,5,100.0%,https://docs.google.com/spreadsheets/d/1JIxp3gVuYsND5WhyoWxL0oEToZLKDMc_BvA283u7DAM
3058,"[Просчет] Иллан Александра Угоднова / Расчет (Универсальная позиция)_шоппер, поясная сумка, косметичка, чехол для ноутбука_300-500-1000_Ростелеком_КГИ_ММ 22-10-2024",5,6,83.3%,https://docs.google.com/spreadsheets/d/1l7qPGxjVND3OokOoajZRx9kBAED9PsFWmuSwe6AQjiw
3139,[Просчет] Дарья Гончарова / Ночник акриловый и рукогрейка 27-09-2024,5,8,62.5%,https://docs.google.com/spreadsheets/d/1hXwNu2Js63aDpxZ23P0C9l1zVx5iu00StjNtv599ZdI
2835,[Просчет-РФ] РД салфетницы / 20-03-2025,5,5,100.0%,https://docs.google.com/spreadsheets/d/1fHPlfING-4Kz1Be_4MIPPjunNfzbvoyxzV_V3cEPn9I
2983,[Просчет] Игрушки детские,5,5,100.0%,https://docs.google.com/spreadsheets/d/1LpTuG06mDd3fEa7p7XrKg8Z2ZZz92QrMX9ztb-oCg0o
2360,[Просчет-РФ] Сумка для тонометра - 200 000 шт.,5,6,83.3%,https://docs.google.com/spreadsheets/d/12d6sY43YmhYkay9dMH1LXiBK2C2H2j5uwxQK4Sj_ne8
2359,[Просчет-РФ] сумка вагон Метро,5,6,83.3%,https://docs.google.com/spreadsheets/d/1Vxr1c5JJQ7-qE8jg7m2hOIrc0DWXFvl8z1rKEfp9myU
2775,[Просчет-РФ] 79257219197 / 28-03-2025,5,7,71.4%,https://docs.google.com/spreadsheets/d/1TGRSmp-J8KGxXZf2h_zL6bs-exHxWsT6887YU5UszLE
3078,[Просчет] мягкие игрушки змеи_1 040 шт,5,5,100.0%,https://docs.google.com/spreadsheets/d/1KLMKOnnpXe8MXRuqPXbam3DCKgs9Agv2-2db_60Nl_o
1352,[Просчет] РА Апельбург / Подарки на след год 100+100 21-10-2024,5,5,100.0%,https://docs.google.com/spreadsheets/d/1r-vvEdzvD7JeELo9ziOdVNHEot8m75C7JGN8JmJQyks
2934,[Просчет-РФ] Юля Яндекс / вип-боксы общебренд повтор 300 шт,5,5,100.0%,https://docs.google.com/spreadsheets/d/1cn7WykGjbXTbOUaxLysGaDx2CCQVi6s6F9UCloI96HA
627,"[Просчет] ООО ""КГИ"" / Расчет (Универсальная позиция)_силиконовая флешка_100/300_ВТБ_КГИ_MegaMind 05-06-2025",5,7,71.4%,https://docs.google.com/spreadsheets/d/1Tn6TuE-JZ6DrxsF7QUO4H1VwCwcDZphThLAaf6e4Q54
2930,[Просчет] Ольга Стародубцева Иллан / кассеты/шнурки_15/100_МТС Кион_КГИ_ММ 16-01-2025,5,5,100.0%,https://docs.google.com/spreadsheets/d/1xFLAGDMsytAbc7jreMU09ydSfMwHi1r3Cyy9iOh5_A8
1342,[Просчет] Елена Zeytz / Сигнальники 17-10-2024,5,17,29.4%,https://docs.google.com/spreadsheets/d/1d-g8XHjz74XAyDk8T0bIcHGQgr6K3tfcmm65kJwPzig
998,[Просчет-РФ] Ольга ТМГ / Колонка - 3600 шт 24-02-2025,5,5,100.0%,https://docs.google.com/spreadsheets/d/1Fo9G0euUZJ6G8wWyPTLSi7v_zTRQ9OyxT0aWrUU7SYM
2846,[Просчет-РФ] Иллан набор для бара/кубки_10-50_Гудекс_КГИ _ММ 21-03-2025,5,5,100.0%,https://docs.google.com/spreadsheets/d/1QA2X1mH9WSr6H6MO4ssl3TlHKl3msO8YI8d7jiR85JQ
162,[Просчет] Екатерина Елагина / елочные игрушки ромб 22-07-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1yAaSS14phTP1AmTGef3v5L2sTjuK-x7tAeA7bsK-P3A
2718,[Просчет-РФ] Кристина Егорова Иллан / Антистрес - 200 шт 20-03-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/192sPpu9ajaraIVo-Uhp2B0Pn6Oed_kvbNrh2WbBwFhM
1211,[Просчет-РФ] Ирина ТМГ / Диодный светильник,4,4,100.0%,https://docs.google.com/spreadsheets/d/18cwZQjIM1i7LKrG7_6jk93X4_aG-V3nIwvV3afFc7ps
1239,[Просчет-РФ] Запрос на водонепроницаемые чехлы!,4,4,100.0%,https://docs.google.com/spreadsheets/d/1kjTWBI-3wuhyM5fsOHSyXuuMzarRvPr_c7IijiEogZk
2644,[Просчет-РФ] Юлия Чикен Карри / Кубики - 3000 шт 12-03-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1DPtlZrHJmzinJAJTEHR7Fhy3RcRSNxzqVqVbmp5fKG0
2877,[Просчет] Юлия Антонова Иллан / HAVIT 23-01-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1yH-UGMNyxGmU6-LR-sn27fDGLzIjBQhF-ouf6yi4Bpk
1167,[Просчет-РФ] Звонок от: +7 (968) 388-50-60 / 12-11-2024,4,4,100.0%,https://docs.google.com/spreadsheets/d/1ZS7d4Pq4epeuSA7Le3R1Z20hwQS-ZMJMDreHuPjzy1Q
758,[Просчет] Иллан / Расчет (Универсальная позиция)_шопер Палитра_300 шт_Хэдхантер_КГИ_ММ 15-04-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1kGgr5H9THf4QAvaltoC3AGmR0VH9a0NIENGWCEFPej4
2491,[Просчет-РФ] Елизавета Постных Иллан / Веер_СТМ_минимальный тираж 22-04-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/18JAZKpz5Iu8xhqR9q5bjxc0wt3ujj6o6LKQPoUw85MA
2490,[Просчет] Медведев Артем / стаканчики 1000 шт 22-04-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1xxX9RLhfUmkS_ktbjLwHvmCYW2Z34fM_dj-gyttx0V4
2484,[Просчет] Виктория Бакирова / повербанк 21-04-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1GY5YVm0wOuenyjrK_PB5AXw5fc3poYk0kGkcRujhOUk
573,[Просчет] Лада Кузьминская / Упаковка 21-05-2025,4,28,14.3%,https://docs.google.com/spreadsheets/d/1KaC2MmKmKuSeZp2qQFznnqvqdiAmsW8EQ8qT-0TGkYY
2889,"[Просчет] ООО НПП ""МОСЗООВЕТСНАБ"" / Косметички повтор 24-01-2025",4,4,100.0%,https://docs.google.com/spreadsheets/d/12YtL97M9akyKZvR8KL5OjNahmn2Cpzz1yNQT5c3Hj6M
2902,[Просчет-РФ] Татьяна Рыбалко / Лампы - 30 шт 28-01-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/18vQMUKbYnbsEMsBcECw2P2tU5FWdyypN5MXPQQevkM4
1238,"[Просчет] ООО Кастомлаб / Гипсовая колонка, диффузор 22-11-2024",4,4,100.0%,https://docs.google.com/spreadsheets/d/1L-O5lYep7INyvlZ3TtbWkoU6nTh5K1hQRw-eQHfs9iU
2731,[Просчет] РСХБ / Футболки 15-05-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1S1g8boNcxwvrlpgJMTEVxdDjHjpeKAMGqHhhSDq382o
2525,[Просчет-РФ] Дарья Joyinside / Фарфор 300 шт 09-06-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1DFX4zURdOonHgIpscvR73NJi5prMGjGqNvg6As7QS2c
834,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Шнурки РФ и Китай_минималка_Билайн_КГИ_ММ 07-03-2025,4,6,66.7%,https://docs.google.com/spreadsheets/d/1TwFhAoyzQRXjcJ3rsYJwVE6I8OvPyamWjGsL_MRhMAY
161,[Просчет] Михалева Екатерина / Ежедневник Olimbet 23-07-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1MX64VGTogTrsz_W1uc2YAm7bKAtOr4mDq-0THPIUHeY
607,[Просчет] Ольга Стародубцева Иллан / Расчет_Набор для настольного тенниса Summer Club_200 шт_НЭО центр_Промогифтс_ММ 10-06-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1GCOsKaLbZt2bFb_vWU6BWPBY_DGXeAhS2QmjP5wmdF0
149,[Просчет-РФ] Ланярд+ бэйдж,4,4,100.0%,https://docs.google.com/spreadsheets/d/1Dekn4u3iAfAGTWGI9QPFSW4p5qbV585TEEv1oNHQvug
2928,"[Просчет-РФ] 385, радиоприемник",4,4,100.0%,https://docs.google.com/spreadsheets/d/1aQ9lguTnxxU-uSMmvfddwlO815ng2nWJHQ77vZu6TQE
203,[Просчет-РФ] Настя Иллан /Проекторы,4,4,100.0%,https://docs.google.com/spreadsheets/d/1HDg3xdUlgAZ80mEZXSae0Apo6d2BKFJzheCBxyIorW4
2860,[Просчет-РФ] Ведро для льда 1000 штук,4,4,100.0%,https://docs.google.com/spreadsheets/d/10-mNIV1Bgj5BCmb7Oqe_w4JJyqSEMCpBkLvntTuNdhM
1399,[Просчет] Дарья Ельницкая Иллан / варежки и шарф с подогревом - 100/200 шт 06-09-2024,4,4,100.0%,https://docs.google.com/spreadsheets/d/1-pGQjYtef8uGLp6XPllRha3NqVMJAd7z_-ukhbtDzss
559,[Просчет-РФ] Светлана Zeytz / Салфетки фетр с вышивкой - 50/100 шт 02-06-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1s_ORV_DAgzR_hRoum7uNqc2blD3ze-GPMeFBW1P4oZY
2684,[Просчет-РФ] Ольга ТМГ / Бокалы - контейнер 14-03-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1dQgDBXJuhFXB1bjlE65ky1bh5CV1OpLL4WyieqiiLdY
2479,[Просчет-РФ] стаканы с двойными стенками и пробковым дном,4,12,33.3%,https://docs.google.com/spreadsheets/d/1-X6HEtEymZsFy9nahTtkfE10WByB8UHHvJX4iLhTHqA
2337,[Просчет] Полина Вальницкая / Расчет (Полиграфия)_удостоверения_15 000 - 30 000_Ростелеком_КГИ_ММ 10-07-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1hJscgTe8IBj2AjAEuCJhBktua8_FhtX6tS40tygGPeM
982,[Просчет] ООО МГМ / Полотенце из микрофибры 21-02-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1gp9yK9LPCVZfWLpS9pwGs-T0LP9aWROle96RMdkyJeg
799,[Просчет] ООО Кастомлаб / Альфабанк 04-03-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1bU-uquzLaUBvjC-cTNagm0TROOp353_I58VDwsM-nAY
2450,[Просчет] Иллан / Расчет (Универсальная позиция)_шопер Palitra 300_ММ 12-05-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1KffgNjRwHapRqY3BwyoLBWZ85q9LA9CgUsSKoajM0Rw
2691,[Просчет-РФ] Елена Zeytz / Значки додо - 3000/5000 шт 17-03-2025,4,4,100.0%,https://docs.google.com/spreadsheets/d/1UUha_JX3Q9vmum4YL0_1kAvwiZmH2aSyO50rZFaqK0U
1429,Браслеты с гравировкой,4,6,66.7%,https://docs.google.com/spreadsheets/d/1EGizUrB_OA6Vj9CTvja4_CE6fyUyK0yzOVxpcZMAPh8
1373,[Просчет] Браслеты,4,4,100.0%,https://docs.google.com/spreadsheets/d/1YMN8UyS-ReGuNsX13u537OYBPdCORUHHvgFIbEzzOEY
1401,[Просчет] Лиза Постных / Варежки 06-09-2024,4,4,100.0%,https://docs.google.com/spreadsheets/d/1s6UNaBaAQd86PVQVlOntCi5iKHS_XArp_hR75T9XUfg
